DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (father's attained age)	415,311 British ancestry individuals	NA	14q24.3	14	74855011	PROX2	YLPM1, PROX2			ENSG00000119596, ENSG00000119608			rs61978928-T	rs61978928	0	61978928	3_prime_UTR_variant	0	NR	2E-7	6.698970004336019				Affymetrix [11535925] (imputed)	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST006701	Genome-wide genotyping array
2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (father's attained age)	415,311 British ancestry individuals	NA	6p21.33	6	31457722	MICA, MICB	LINC01149 - HCP5	ENSG00000230174	ENSG00000206337		10749	5448	rs3131621-A	rs3131621	0	3131621	intron_variant	1	0.629	4E-8	7.3979400086720375		0.0124	[0.0081-0.0167] unit decrease	Affymetrix [11535925] (imputed)	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST006701	Genome-wide genotyping array
2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (father's attained age)	415,311 British ancestry individuals	NA	8q12.1	8	58925574	TOX	TOX			ENSG00000198846			rs13262617-A	rs13262617	0	13262617	intron_variant	0	0.97	3E-8	7.522878745280337		0.036	[0.023-0.049] unit increase	Affymetrix [11535925] (imputed)	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST006701	Genome-wide genotyping array
2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (father's attained age)	415,311 British ancestry individuals	NA	11q23.2	11	113769120	ZW10	ZW10			ENSG00000086827			rs61905747-A	rs61905747	0	61905747	intron_variant	0	0.809	6E-9	8.221848749616356		0.016	[0.011-0.021] unit decrease	Affymetrix [11535925] (imputed)	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST006701	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	19q13.32	19	44908684	APOE	APOE			ENSG00000130203			rs429358-C	rs429358	0	429358	missense_variant	0	0.138	3E-28	27.522878745280337	(EA)	11.02543	[NR] unit decrease	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	9p13.1	9	38322519	SHB, ALDH1B1	U8 - ALDH1B1	ENSG00000238840	ENSG00000137124		174958	70183	rs10973748-T	rs10973748	0	10973748	intergenic_variant	1	0.0312	2E-9	8.698970004336019	(EA)	5.969329	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	18q22.3	18	73851283	FBXO15	RN7SL401P - FBXO15	ENSG00000241866	ENSG00000141665		106051	222070	rs77546126-G	rs77546126	0	77546126	intergenic_variant	1	0.0019	3E-9	8.522878745280337	(EA)	5.9159646	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	3p24.1	3	26327009	LINC00692, LRRC3B	HMGB3P12 - VENTXP4	ENSG00000237603	ENSG00000230465		110132	19672	rs78043944-A	rs78043944	0	78043944	intergenic_variant	1	0.0065	4E-9	8.397940008672037	(EA)	5.8755207	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	15q13.1	15	29030729	APBA2	APBA2			ENSG00000034053			rs77184423-G	rs77184423	0	77184423	intron_variant	0	0.0045	1E-8	8.0	(EA)	5.7181206	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	6q16.2	6	99603424	CCNC, PRDM13	TSTD3 - PRDM13	ENSG00000279170	ENSG00000112238		13525	3350	rs114658003-A	rs114658003	0	114658003	intergenic_variant	1	4.0E-4	4E-8	7.3979400086720375	(EA)	5.5104795	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	5p13.3	5	29426329	LINC02064	LINC02064 - UBL5P1	ENSG00000248391	ENSG00000248418		30234	174347	rs649357-C	rs649357	0	649357	intergenic_variant	1	0.6394	4E-8	7.3979400086720375	(EA)	5.5010357	[NR] unit decrease	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-10-01	33948810	Gurinovich A	2021-05-04	Geroscience	www.ncbi.nlm.nih.gov/pubmed/33948810	Effect of longevity genetic variants on the molecular aging rate.	Longevity (100 years and older)	1,320 European ancestry cases, 2,899 European ancestry controls	312 Ashkenazi Jewish ancestry cases, 638 Ashkenazi Jewish ancestry controls	18q21.1	18	50083001	MYO5B	MYO5B			ENSG00000167306			rs78441534-T	rs78441534	0	78441534	intron_variant	0	3.0E-4	5E-8	7.301029995663981	(EA)	5.462722	[NR] unit increase	Illumina [9039731] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012419	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	7p14.3	7	34054385	BMPER	BMPER			ENSG00000164619			rs17169634-G	rs17169634	0	17169634	intron_variant	0	NR	8E-15	14.096910013008056		0.3084	[0.23-0.39] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	7q34	7	140844365	BRAF	BRAF			ENSG00000157764			rs1267601-C	rs1267601	0	1267601	intron_variant	0	NR	1E-6	6.0		0.2034	[0.12-0.28] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	4p16.1	4	6301295	NR	WFS1			ENSG00000109501			rs1801214-C	rs1801214	0	1801214	missense_variant	0	NR	2E-7	6.698970004336019		0.2645	[0.16-0.36] unit decrease	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	19p13.12	19	16080053	TPM4	TPM4			ENSG00000167460			rs16981095-G	rs16981095	0	16981095	5_prime_UTR_variant	0	NR	1E-6	6.0		0.2109	[0.13-0.3] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	9q22.31	9	93044083	FGD3	FGD3 - SUSD3	ENSG00000127084	ENSG00000157303		7847	14605	rs4573339-G	rs4573339	0	4573339	intergenic_variant	1	NR	4E-6	5.3979400086720375		0.1536	[0.089-0.219] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	4q35.2	4	187270152	NR	LINC02374 - LINC02514	ENSG00000249747	ENSG00000250042		60806	100496	rs4478239-C	rs4478239	0	4478239	intergenic_variant	1	NR	1E-6	6.0		0.2154	[0.13-0.3] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	3p25.1	3	14141910	TMEM43	TMEM43			ENSG00000170876			rs1043943-T	rs1043943	0	1043943	3_prime_UTR_variant	0	NR	4E-8	7.3979400086720375		0.1464	[0.09-0.203] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	19q13.32	19	44892362	TOMM40	TOMM40			ENSG00000130204			rs2075650-G	rs2075650	0	2075650	intron_variant	0	NR	6E-10	9.221848749616356		0.2934	[0.2-0.39] unit decrease	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	3p25.1	3	14200481	NR	LSM3			ENSG00000170860			rs11925757-G	rs11925757	0	11925757	3_prime_UTR_variant	0	NR	3E-6	5.522878745280337		0.1324	[0.077-0.188] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2021-08-18	33657282	Liu X	2021-03-03	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/33657282	Integrated genetic analyses revealed novel human longevity loci and reduced risks of multiple diseases in a cohort study of 15,651 Chinese individuals.	Longevity	11,045 Chinese ancestry individuals	NA	1p36.21	1	14461189	NR	KAZN			ENSG00000189337			rs16850288-C	rs16850288	0	16850288	intron_variant	0	NR	4E-6	5.3979400086720375		0.211	[0.12-0.3] unit increase	Affymetrix, Illumina [NR] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST012210	Genome-wide genotyping array
2011-07-20	21740922	Nebel A	2011-06-29	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/21740922	A genome-wide association study confirms APOE as the major gene influencing survival in long-lived individuals.	Longevity	763 European ancestry individuals, 1,058 European ancestry individuals	754 European ancestry individuals, 860 European ancestry individuals	19q13.32	19	44919689	APOC1	APOC1 - APOC1P1	ENSG00000130208	ENSG00000214855		340	7287	rs4420638-?	rs4420638	0	4420638	regulatory_region_variant	1	0.81	2E-16	15.698970004336019				Affymetrix [664472]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST001131	Genome-wide genotyping array
2011-06-14	21612516	Malovini A	2011-05-25	Rejuvenation Res	www.ncbi.nlm.nih.gov/pubmed/21612516	Association study on long-living individuals from Southern Italy identifies rs10491334 in the CAMKIV gene that regulates survival proteins.	Longevity	410 European ancestry long-living individuals, 553 European ancestry young individuals	116 European ancestry long-living individuals, 160 European ancestry young individuals	5q22.1	5	111436706	CAMKIV	CAMK4			ENSG00000152495			rs10491334-C	rs10491334	0	10491334	intron_variant	0	0.82	2E-6	5.698970004336019		1.82	[1.43-2.33]	Illumina [298715]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST001081	Genome-wide genotyping array
2023-06-21	36737517	Akiyama M	2023-02-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/36737517	Genome-wide association study reveals BET1L associated with survival time in the 137,693 Japanese individuals.	Lifespan	78,029 Japanese ancestry males	NA	11p15.5	11	202785		BET1L			ENSG00000177951			rs76612380-?	rs76612380	0	76612380	intron_variant	0	NR	8E-7	6.096910013008056		0.92	[0.89-0.95]	Illumina [6108833] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST90270907	Genome-wide genotyping array
2023-06-21	36737517	Akiyama M	2023-02-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/36737517	Genome-wide association study reveals BET1L associated with survival time in the 137,693 Japanese individuals.	Lifespan	137,693 Japanese ancestry individuals	NA	11p15.5	11	202785		BET1L			ENSG00000177951			rs76612380-?	rs76612380	0	76612380	intron_variant	0	NR	6E-9	8.221848749616356		0.92	[0.89-0.95]	Illumina [6108833] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST90270909	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (mother's age at death or mother's attained age)	up to 699,000 individuals	NA	6p21.32	6	32445780	NR	HLA-DRA - HLA-DRB9	ENSG00000204287	ENSG00000196301		734	14041	rs3763326-A	rs3763326	0	3763326	intergenic_variant	1	NR	5E-6	5.301029995663981				Illumina [458525]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009449	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	1p13.3	1	109279544	NR	CELSR2 - PSRC1	ENSG00000143126	ENSG00000134222		3793	12	rs599839-A	rs599839	0	599839	intergenic_variant	1	NR	4E-9	8.397940008672037				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	2p24.3	2	12888421	NR	TRIB2 - LINC00276	ENSG00000071575	ENSG00000230448		145687	822110	rs6739633-G	rs6739633	0	6739633	intron_variant	1	NR	8E-6	5.096910013008056				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	3p25.2	3	12453295	NR	PPARG - TSEN2	ENSG00000132170	ENSG00000154743		18939	31126	rs2249407-A	rs2249407	0	2249407	regulatory_region_variant	1	NR	7E-6	5.154901959985743				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	3p21.31	3	49641218	NR	BSN, BSN-AS1			ENSG00000164061, ENSG00000235120			rs4283605-A	rs4283605	0	4283605	intron_variant	0	NR	6E-7	6.221848749616356				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	3q25.31	3	157144356	NR	LINC00881 - CCNL1	ENSG00000241135	ENSG00000163660		8799	2152	rs6809394-G	rs6809394	0	6809394	intergenic_variant	1	NR	7E-6	5.154901959985743				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6p22.2	6	26189387	NR	H4C4 - H1-12P	ENSG00000277157	ENSG00000216331		275	6167	rs806977-A	rs806977	0	806977	intron_variant	1	NR	5E-6	5.301029995663981				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6p22.2	6	26303091	NR	H4C8 - H3C9P	ENSG00000158406	ENSG00000220875		17453	18785	rs9357004-G	rs9357004	0	9357004	intron_variant	1	NR	4E-6	5.3979400086720375				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6p21.33	6	31457722	NR	LINC01149 - HCP5	ENSG00000230174	ENSG00000206337		10749	5448	rs3131621-A	rs3131621	0	3131621	intron_variant	1	NR	9E-9	8.045757490560675				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6q14.1	6	78745565	NR	MEI4 - IRAK1BP1	ENSG00000269964	ENSG00000146243		818520	121986	rs9343798-A	rs9343798	0	9343798	intergenic_variant	1	NR	1E-6	6.0				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6q14.1	6	79145714	NR	PHIP - HMGN3	ENSG00000146247	ENSG00000118418		67427	55531	rs6904674-A	rs6904674	0	6904674	intergenic_variant	1	NR	9E-6	5.045757490560675				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6q26	6	160687504	NR	LPA - PLG	ENSG00000198670	ENSG00000122194		23229	14690	rs6935921-A	rs6935921	0	6935921	intergenic_variant	1	NR	2E-7	6.698970004336019				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	6q14.1	6	78608571	NR	MEI4 - IRAK1BP1	ENSG00000269964	ENSG00000146243		681526	258980	rs1995650-G	rs1995650	0	1995650	intergenic_variant	1	NR	4E-6	5.3979400086720375				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	1p32.2	1	56411837	NR	RPSAP20 - LINC01767	ENSG00000229871	ENSG00000223956		203381	3081	rs11206803-G	rs11206803	0	11206803	intron_variant	1	NR	7E-6	5.154901959985743				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	10p13	10	13531636	NR	BEND7-DT - PRPF18	ENSG00000227175	ENSG00000165630		1374	55303	rs4750377-A	rs4750377	0	4750377	intergenic_variant	1	NR	9E-6	5.045757490560675				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	11q14.3	11	89141801	NR	GRM5 - TYR	ENSG00000168959	ENSG00000077498		75819	36074	rs4121744-G	rs4121744	0	4121744	intergenic_variant	1	NR	7E-6	5.154901959985743				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	4q13.2	4	66942136	NR	RNU6-699P - RNU1-63P	ENSG00000252890	ENSG00000206629		44765	487455	rs11947612-A	rs11947612	0	11947612	intergenic_variant	1	NR	2E-6	5.698970004336019				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	15q26.1	15	90897977	NR	FES - MAN2A2	ENSG00000182511	ENSG00000196547		2201	4241	rs2677737-G	rs2677737	0	2677737	regulatory_region_variant	1	NR	1E-6	6.0				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Parental longevity (father's age at death or father's attained age)	up to 699,000 European ancestry individuals	NA	18q12.3	18	45206032	NR	SETBP1 - SLC14A2	ENSG00000152217	ENSG00000132874		137522	6963	rs269985-G	rs269985	0	269985	intergenic_variant	1	NR	1E-6	6.0				Illumina [458865]	N	parental longevity	http://www.ebi.ac.uk/efo/EFO_0007796	GCST009450	Genome-wide genotyping array
